,category,age,num_strokes,filename,sessionID,draw_duration
369,a dog,age7,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_70.png,cdm_run_v31526417564997,11.678
370,a dog,age5,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_71.png,cdm_run_v31526418564273,21.389
371,a dog,age8,30,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_72.png,cdm_run_v31526422835385,12.01
372,a dog,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_73.png,cdm_run_v31526424268311,0.462
373,a dog,age5,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_74.png,cdm_run_v31526492191665,16.872
374,a dog,age2,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_75.png,cdm_run_v31526492679058,14.451
375,a dog,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_76.png,cdm_run_v31526493024418,2.861
376,a dog,age2,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_77.png,cdm_run_v31526493522883,19.866
377,a dog,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_78.png,cdm_run_v31526497092100,7.42
378,a dog,age4,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_79.png,cdm_run_v31526497714288,21.192
379,a dog,age2,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_80.png,cdm_run_v31526498176971,24.245
380,a dog,age5,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_81.png,cdm_run_v31526499554039,23.193
381,a dog,age3,26,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_82.png,cdm_run_v31526501614452,20.011
382,a dog,age3,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_83.png,cdm_run_v31526501890472,0.312
383,a dog,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_84.png,cdm_run_v31526502079646,17.028
384,a dog,age6,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_85.png,cdm_run_v31526506411620,8.81
385,a dog,age4,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_86.png,cdm_run_v31526507469435,1.907
386,a dog,age2,44,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_87.png,cdm_run_v31526510518453,12.431
387,a dog,age6,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_88.png,cdm_run_v31526581096926,8.58
388,a dog,age3,54,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_89.png,cdm_run_v31526583537981,26.503
389,a dog,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_90.png,cdm_run_v31526584027584,10.733
390,a dog,age2,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_91.png,cdm_run_v31526584514437,3.506
391,a dog,age2,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_92.png,cdm_run_v31526585403449,0.218
392,a dog,age3,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_93.png,cdm_run_v31526588694293,11.284
393,a dog,age3,66,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_94.png,cdm_run_v31526589361603,7.595
394,a dog,age3,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_95.png,cdm_run_v31526590708297,21.882
395,a dog,age4,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_96.png,cdm_run_v31526592878172,10.847
396,a dog,age9,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_97.png,cdm_run_v31526593619763,21.512
397,a dog,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_98.png,cdm_run_v31526593921790,13.232
398,a dog,age5,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_99.png,cdm_run_v31526594287690,24.989
399,a dog,age7,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a dog_100.png,cdm_run_v31526598717979,0.407
400,a fish,age6,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_1.png,cdm_run_v31525887854758,20.512
401,a fish,age9,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_2.png,cdm_run_v31525890266406,0.0
402,a fish,age6,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_3.png,cdm_run_v31525891444648,6.883
403,a fish,age6,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_4.png,cdm_run_v31525891955621,16.44
404,a fish,age2,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_5.png,cdm_run_v31525893174061,16.057
405,a fish,age6,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_6.png,cdm_run_v31525893423612,18.186
406,a fish,age5,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_7.png,cdm_run_v31525893976840,17.554
407,a fish,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_8.png,cdm_run_v31525895728803,8.929
408,a fish,age4,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_9.png,cdm_run_v31525899254114,0.0
409,a fish,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_10.png,cdm_run_v31525901322190,7.547
410,a fish,age3,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_11.png,cdm_run_v31525901714819,12.669
411,a fish,age3,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_12.png,cdm_run_v31525904067360,18.304
412,a fish,age4,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_13.png,cdm_run_v31525908206117,6.301
413,a fish,age6,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_14.png,cdm_run_v31525974358965,13.878
414,a fish,age4,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_15.png,cdm_run_v31525975379407,23.47
415,a fish,age6,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_16.png,cdm_run_v31525976032935,6.634
416,a fish,age5,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_17.png,cdm_run_v31525976865876,6.746
417,a fish,age3,45,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_18.png,cdm_run_v31525978723767,2.877
418,a fish,age4,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_19.png,cdm_run_v31525984464310,10.177
419,a fish,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_20.png,cdm_run_v31525990258467,3.164
420,a fish,age3,352,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_21.png,cdm_run_v31525992682386,24.735
421,a fish,age9,26,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_22.png,cdm_run_v31525993726883,10.343
422,a fish,age7,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_23.png,cdm_run_v31526060708396,7.165
423,a fish,age6,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_24.png,cdm_run_v31526060998610,4.049
424,a fish,age6,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_25.png,cdm_run_v31526061437727,8.499
425,a fish,age7,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_26.png,cdm_run_v31526061799166,1.667
426,a fish,age7,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_27.png,cdm_run_v31526061922561,0.0
427,a fish,age6,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_28.png,cdm_run_v31526063950237,5.715
428,a fish,age7,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_29.png,cdm_run_v31526064497532,11.292
429,a fish,age7,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_30.png,cdm_run_v31526064586872,5.653
430,a fish,age7,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_31.png,cdm_run_v31526064719488,5.751
431,a fish,age2,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_32.png,cdm_run_v31526064952740,7.993
432,a fish,age4,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_33.png,cdm_run_v31526065527149,1.692
433,a fish,age2,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_34.png,cdm_run_v31526067194650,11.613
434,a fish,age5,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_35.png,cdm_run_v31526072349961,15.728
435,a fish,age5,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_36.png,cdm_run_v31526072947360,16.72
436,a fish,age7,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_37.png,cdm_run_v31526074098901,7.775
437,a fish,age8,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_38.png,cdm_run_v31526074471797,8.464
438,a fish,age10,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_39.png,cdm_run_v31526152332221,19.434
439,a fish,age2,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_40.png,cdm_run_v31526152658322,12.228
440,a fish,age8,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_41.png,cdm_run_v31526152868212,0.0
441,a fish,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_42.png,cdm_run_v31526154627196,8.135
442,a fish,age3,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_43.png,cdm_run_v31526154829898,15.489
443,a fish,age9,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_44.png,cdm_run_v31526155956525,0.778
444,a fish,age5,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_45.png,cdm_run_v31526157427450,6.597
445,a fish,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_46.png,cdm_run_v31526157685006,6.008
446,a fish,age5,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_47.png,cdm_run_v31526158807742,7.151
447,a fish,age2,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_48.png,cdm_run_v31526160796383,20.595
448,a fish,age2,68,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_49.png,cdm_run_v31526162477315,2.095
449,a fish,age8,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_50.png,cdm_run_v31526164238357,10.543
450,a fish,age4,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_51.png,cdm_run_v31526167651102,27.157
451,a fish,age6,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_52.png,cdm_run_v31526168752022,11.318
452,a fish,age4,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_53.png,cdm_run_v31526239192649,17.677
453,a fish,age6,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_54.png,cdm_run_v31526240601849,13.036
454,a fish,age2,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_55.png,cdm_run_v31526241319670,1.532
455,a fish,age7,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_56.png,cdm_run_v31526244386384,7.501
456,a fish,age8,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_57.png,cdm_run_v31526249878999,5.209
457,a fish,age4,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_58.png,cdm_run_v31526250064091,10.273
458,a fish,age6,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_59.png,cdm_run_v31526251554792,3.181
459,a fish,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_60.png,cdm_run_v31526251955281,3.167
460,a fish,age9,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_61.png,cdm_run_v31526252261677,6.4
461,a fish,age7,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_62.png,cdm_run_v31526252692974,4.847
462,a fish,age8,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_63.png,cdm_run_v31526253016255,0.0
463,a fish,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_64.png,cdm_run_v31526253202063,0.0
464,a fish,age9,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_65.png,cdm_run_v31526253458184,0.0
465,a fish,age5,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_66.png,cdm_run_v31526254092272,4.24
466,a fish,age5,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_67.png,cdm_run_v31526254628791,8.878
467,a fish,age5,58,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_68.png,cdm_run_v31526254866517,6.739
468,a fish,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_69.png,cdm_run_v31526413722391,4.175
469,a fish,age8,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_70.png,cdm_run_v31526413939938,2.242
470,a fish,age2,173,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_71.png,cdm_run_v31526414368321,3.386
471,a fish,age3,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_72.png,cdm_run_v31526415298029,3.416
472,a fish,age4,30,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_73.png,cdm_run_v31526417227846,26.923
473,a fish,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_74.png,cdm_run_v31526417564997,1.4
474,a fish,age5,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_75.png,cdm_run_v31526418564273,1.748
475,a fish,age3,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_76.png,cdm_run_v31526423557040,0.598
476,a fish,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_77.png,cdm_run_v31526424268311,2.427
477,a fish,age5,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_78.png,cdm_run_v31526492191665,8.11
478,a fish,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_79.png,cdm_run_v31526492679058,23.628
479,a fish,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_80.png,cdm_run_v31526493024418,7.216
480,a fish,age2,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_81.png,cdm_run_v31526493522883,21.067
481,a fish,age2,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_82.png,cdm_run_v31526497092100,17.711
482,a fish,age4,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_83.png,cdm_run_v31526497714288,11.9
483,a fish,age2,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_84.png,cdm_run_v31526498176971,25.247
484,a fish,age5,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_85.png,cdm_run_v31526499554039,20.76
485,a fish,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_86.png,cdm_run_v31526501614452,10.037
486,a fish,age3,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_87.png,cdm_run_v31526501890472,17.36
487,a fish,age3,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_88.png,cdm_run_v31526502079646,14.031
488,a fish,age3,464,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_89.png,cdm_run_v31526503860486,9.764
489,a fish,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_90.png,cdm_run_v31526504221167,19.435
490,a fish,age6,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_91.png,cdm_run_v31526506411620,8.542
491,a fish,age4,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_92.png,cdm_run_v31526507469435,5.82
492,a fish,age3,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_93.png,cdm_run_v31526507684003,3.894
493,a fish,age7,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_94.png,cdm_run_v31526508668316,9.11
494,a fish,age4,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_95.png,cdm_run_v31526583071756,12.94
495,a fish,age3,145,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_96.png,cdm_run_v31526583537981,10.517
496,a fish,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_97.png,cdm_run_v31526584027584,4.278
497,a fish,age2,24,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_98.png,cdm_run_v31526584275728,2.947
498,a fish,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_99.png,cdm_run_v31526584514437,9.253
499,a fish,age2,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a fish_100.png,cdm_run_v31526585403449,4.138
500,a house,age6,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_1.png,cdm_run_v31525891444648,10.108
501,a house,age2,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_2.png,cdm_run_v31525893174061,16.696
502,a house,age5,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_3.png,cdm_run_v31525893976840,7.452
503,a house,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_4.png,cdm_run_v31525895728803,12.444
504,a house,age4,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_5.png,cdm_run_v31525899254114,12.168
505,a house,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_6.png,cdm_run_v31525901322190,17.343
506,a house,age3,33,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_7.png,cdm_run_v31525904067360,6.662
507,a house,age6,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_8.png,cdm_run_v31525974358965,13.575
508,a house,age4,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_9.png,cdm_run_v31525975379407,22.837
509,a house,age5,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_10.png,cdm_run_v31525976865876,2.289
510,a house,age4,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_11.png,cdm_run_v31525984464310,24.236
511,a house,age2,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_12.png,cdm_run_v31525990258467,10.756
512,a house,age3,1428,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_13.png,cdm_run_v31525992411710,7.041
513,a house,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_14.png,cdm_run_v31525992682386,16.319
514,a house,age7,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_15.png,cdm_run_v31526060708396,7.876
515,a house,age6,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_16.png,cdm_run_v31526061437727,13.967
516,a house,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_17.png,cdm_run_v31526061799166,1.725
517,a house,age7,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_18.png,cdm_run_v31526061922561,13.716
518,a house,age6,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_19.png,cdm_run_v31526063462438,5.679
519,a house,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_20.png,cdm_run_v31526064586872,1.385
520,a house,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_21.png,cdm_run_v31526064952740,7.799
521,a house,age2,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_22.png,cdm_run_v31526067194650,1.44
522,a house,age5,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_23.png,cdm_run_v31526072947360,19.599
523,a house,age8,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_24.png,cdm_run_v31526074471797,6.042
524,a house,age4,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_25.png,cdm_run_v31526078928446,10.737
525,a house,age4,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_26.png,cdm_run_v31526144135278,10.272
526,a house,age2,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_27.png,cdm_run_v31526148488690,7.231
527,a house,age10,17,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_28.png,cdm_run_v31526152332221,15.984
528,a house,age2,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_29.png,cdm_run_v31526152658322,2.174
529,a house,age8,21,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_30.png,cdm_run_v31526152868212,22.861
530,a house,age9,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_31.png,cdm_run_v31526155956525,18.903
531,a house,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_32.png,cdm_run_v31526157427450,17.215
532,a house,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_33.png,cdm_run_v31526157685006,4.035
533,a house,age5,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_34.png,cdm_run_v31526158807742,20.763
534,a house,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_35.png,cdm_run_v31526160539320,2.859
535,a house,age2,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_36.png,cdm_run_v31526162477315,0.888
536,a house,age8,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_37.png,cdm_run_v31526164238357,8.735
537,a house,age4,108,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_38.png,cdm_run_v31526166383560,3.794
538,a house,age4,21,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_39.png,cdm_run_v31526167651102,27.339
539,a house,age6,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_40.png,cdm_run_v31526168752022,10.676
540,a house,age4,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_41.png,cdm_run_v31526239192649,0.0
541,a house,age6,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_42.png,cdm_run_v31526240601849,9.907
542,a house,age2,16,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_43.png,cdm_run_v31526241319670,7.934
543,a house,age7,12,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_44.png,cdm_run_v31526244386384,6.09
544,a house,age8,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_45.png,cdm_run_v31526249878999,6.425
545,a house,age4,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_46.png,cdm_run_v31526250064091,22.182
546,a house,age6,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_47.png,cdm_run_v31526251554792,10.358
547,a house,age6,89,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_48.png,cdm_run_v31526251955281,1.508
548,a house,age9,27,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_49.png,cdm_run_v31526252261677,15.128
549,a house,age7,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_50.png,cdm_run_v31526252692974,12.536
550,a house,age8,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_51.png,cdm_run_v31526253016255,8.301
551,a house,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_52.png,cdm_run_v31526253202063,0.0
552,a house,age9,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_53.png,cdm_run_v31526253458184,6.412
553,a house,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a house_54.png,cdm_run_v31526254092272,12.844
