"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"3818","a lamp_sketch_age4_cdm_run_v51557256393998.png","cdm_run_v51557256393998",11,"a lamp","age4",1557256741208,2019-05-07 19:19:01,3,6.801,0,10.739,0.0542490433673469,"(21, 223, 12, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557256393998.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557256393998.png",4,"lamp_sketch_age4_cdm_run_v51557256393998.png"
"3819","a lamp_sketch_age4_cdm_run_v51557257792770.png","cdm_run_v51557257792770",10,"a lamp","age4",1557258149807,2019-05-07 19:42:29,4,15.156,0,17.634,0.0452208227040816,"(7, 223, 61, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557257792770.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557257792770.png",4,"lamp_sketch_age4_cdm_run_v51557257792770.png"
"3820","a lamp_sketch_age4_cdm_run_v51557512497492.png","cdm_run_v51557512497492",11,"a lamp","age4",1557512882126,2019-05-10 18:28:02,3,2.88,0,10.496,0.0150271045918367,"(134, 223, 61, 136)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557512497492.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557512497492.png",4,"lamp_sketch_age4_cdm_run_v51557512497492.png"
"3821","a lamp_sketch_age4_cdm_run_v51557515762853.png","cdm_run_v51557515762853",5,"a lamp","age4",1557515861092,2019-05-10 19:17:41,4,3.7,0,8.255,0.0240752551020408,"(0, 216, 33, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557515762853.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557515762853.png",4,"lamp_sketch_age4_cdm_run_v51557515762853.png"
"3822","a lamp_sketch_age4_cdm_run_v51557607263137.png","cdm_run_v51557607263137",5,"a lamp","age4",1557607417409,2019-05-11 20:43:37,1,0,0,20.725,0.0232979910714286,"(76, 166, 100, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557607263137.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557607263137.png",4,"lamp_sketch_age4_cdm_run_v51557607263137.png"
"3823","a lamp_sketch_age4_cdm_run_v51557607797157.png","cdm_run_v51557607797157",9,"a lamp","age4",1557608021424,2019-05-11 20:53:41,17,16.12,0,24.624,0.0578364158163265,"(0, 214, 16, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557607797157.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557607797157.png",4,"lamp_sketch_age4_cdm_run_v51557607797157.png"
"3824","a lamp_sketch_age4_cdm_run_v51557608146828.png","cdm_run_v51557608146828",4,"a lamp","age4",1557608266959,2019-05-11 20:57:46,23,15.579,0,30.196,0.0683793048469388,"(36, 169, 88, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557608146828.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557608146828.png",4,"lamp_sketch_age4_cdm_run_v51557608146828.png"
"3825","a lamp_sketch_age4_cdm_run_v51557608291174.png","cdm_run_v51557608291174",5,"a lamp","age4",1557608415894,2019-05-11 21:00:15,7,19.796,0,25.525,0.095523756377551,"(60, 223, 45, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557608291174.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557608291174.png",4,"lamp_sketch_age4_cdm_run_v51557608291174.png"
"3826","a lamp_sketch_age4_cdm_run_v51557608656445.png","cdm_run_v51557608656445",9,"a lamp","age4",1557608935325,2019-05-11 21:08:55,5,13.071,0,18.332,0.0287986288265306,"(67, 171, 58, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557608656445.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557608656445.png",4,"lamp_sketch_age4_cdm_run_v51557608656445.png"
"3827","a lamp_sketch_age4_cdm_run_v51557614837755.png","cdm_run_v51557614837755",4,"a lamp","age4",1557614976284,2019-05-11 22:49:36,10,7,0,20.079,0.0406768176020408,"(1, 171, 61, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557614837755.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557614837755.png",4,"lamp_sketch_age4_cdm_run_v51557614837755.png"
"3828","a lamp_sketch_age4_cdm_run_v51557700364367.png","cdm_run_v51557700364367",10,"a lamp","age4",1557700597015,2019-05-12 22:36:37,5,9.686,0,13.883,0.0305524553571429,"(7, 196, 52, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557700364367.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557700364367.png",4,"lamp_sketch_age4_cdm_run_v51557700364367.png"
"3829","a lamp_sketch_age4_cdm_run_v51557857656243.png","cdm_run_v51557857656243",4,"a lamp","age4",1557857773980,2019-05-14 18:16:13,3,10.243,0,18.68,0.0158242984693878,"(108, 223, 90, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557857656243.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557857656243.png",4,"lamp_sketch_age4_cdm_run_v51557857656243.png"
"3830","a lamp_sketch_age4_cdm_run_v51557949727784.png","cdm_run_v51557949727784",4,"a lamp","age4",1557949897667,2019-05-15 19:51:37,3,11.826,0,17.218,0.0133529974489796,"(63, 181, 31, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557949727784.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557949727784.png",4,"lamp_sketch_age4_cdm_run_v51557949727784.png"
"3831","a lamp_sketch_age4_cdm_run_v51557950735245.png","cdm_run_v51557950735245",6,"a lamp","age4",1557951002989,2019-05-15 20:10:02,3,8.451,0,16.42,0.0276825573979592,"(12, 157, 51, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557950735245.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557950735245.png",4,"lamp_sketch_age4_cdm_run_v51557950735245.png"
"3832","a lamp_sketch_age4_cdm_run_v51557953002522.png","cdm_run_v51557953002522",5,"a lamp","age4",1557953155548,2019-05-15 20:45:55,7,11.035,0,20.409,0.0104830994897959,"(102, 199, 136, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51557953002522.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51557953002522.png",4,"lamp_sketch_age4_cdm_run_v51557953002522.png"
"3833","a lamp_sketch_age4_cdm_run_v51558036849512.png","cdm_run_v51558036849512",6,"a lamp","age4",1558037003393,2019-05-16 20:03:23,3,3.701,0,13.236,0.0144092793367347,"(96, 183, 73, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558036849512.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558036849512.png",4,"lamp_sketch_age4_cdm_run_v51558036849512.png"
"3834","a lamp_sketch_age4_cdm_run_v51558042718978.png","cdm_run_v51558042718978",4,"a lamp","age4",1558043022510,2019-05-16 21:43:42,7,7.259,0,22.954,0.0296755420918367,"(33, 138, 19, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558042718978.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558042718978.png",4,"lamp_sketch_age4_cdm_run_v51558042718978.png"
"3835","a lamp_sketch_age4_cdm_run_v51558204026305.png","cdm_run_v51558204026305",8,"a lamp","age4",1558204246409,2019-05-18 18:30:46,13,12.789,0,16.011,0.0258091517857143,"(43, 148, 49, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558204026305.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558204026305.png",4,"lamp_sketch_age4_cdm_run_v51558204026305.png"
"3836","a lamp_sketch_age4_cdm_run_v51558209780052.png","cdm_run_v51558209780052",11,"a lamp","age4",1558209983188,2019-05-18 20:06:23,4,5.118,0,7.238,0.0304129464285714,"(0, 195, 93, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558209780052.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558209780052.png",4,"lamp_sketch_age4_cdm_run_v51558209780052.png"
"3837","a lamp_sketch_age4_cdm_run_v51558291946776.png","cdm_run_v51558291946776",6,"a lamp","age4",1558292152286,2019-05-19 18:55:52,3,8.906,0,30.129,0.016422193877551,"(30, 213, 72, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558291946776.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558291946776.png",4,"lamp_sketch_age4_cdm_run_v51558291946776.png"
"3838","a lamp_sketch_age4_cdm_run_v51558298498026.png","cdm_run_v51558298498026",10,"a lamp","age4",1558298779380,2019-05-19 20:46:19,4,7.809,0,10.829,0.0335020727040816,"(42, 186, 61, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558298498026.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558298498026.png",4,"lamp_sketch_age4_cdm_run_v51558298498026.png"
"3839","a lamp_sketch_age4_cdm_run_v51558300054956.png","cdm_run_v51558300054956",5,"a lamp","age4",1558300184527,2019-05-19 21:09:44,3,2.499,0,11.474,0.0120974170918367,"(45, 144, 88, 133)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558300054956.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558300054956.png",4,"lamp_sketch_age4_cdm_run_v51558300054956.png"
"3840","a lamp_sketch_age4_cdm_run_v51558301584204.png","cdm_run_v51558301584204",10,"a lamp","age4",1558301854512,2019-05-19 21:37:34,3,2.991,0,13.869,0.0688177614795918,"(0, 219, 25, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558301584204.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558301584204.png",4,"lamp_sketch_age4_cdm_run_v51558301584204.png"
"3841","a lamp_sketch_age4_cdm_run_v51558306912586.png","cdm_run_v51558306912586",4,"a lamp","age4",1558307022593,2019-05-19 23:03:42,3,1.426,0,12.812,0.0270448022959184,"(13, 193, 31, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558306912586.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558306912586.png",4,"lamp_sketch_age4_cdm_run_v51558306912586.png"
"3842","a lamp_sketch_age4_cdm_run_v51558307308365.png","cdm_run_v51558307308365",10,"a lamp","age4",1558307558694,2019-05-19 23:12:38,5,5.41,0,9.927,0.0334024234693878,"(16, 199, 25, 217)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558307308365.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558307308365.png",4,"lamp_sketch_age4_cdm_run_v51558307308365.png"
"3843","a lamp_sketch_age4_cdm_run_v51558461569095.png","cdm_run_v51558461569095",8,"a lamp","age4",1558461923357,2019-05-21 18:05:23,9,6.665,0,9.935,0.0572783801020408,"(1, 216, 67, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558461569095.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558461569095.png",4,"lamp_sketch_age4_cdm_run_v51558461569095.png"
"3844","a lamp_sketch_age4_cdm_run_v51558469781903.png","cdm_run_v51558469781903",6,"a lamp","age4",1558469900812,2019-05-21 20:18:20,2,2.241,0,7.799,0.021125637755102,"(43, 193, 131, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558469781903.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558469781903.png",4,"lamp_sketch_age4_cdm_run_v51558469781903.png"
"3845","a lamp_sketch_age4_cdm_run_v51558478241692.png","cdm_run_v51558478241692",8,"a lamp","age4",1558478430093,2019-05-21 22:40:30,2,1.45,0,4.537,0.0259685905612245,"(30, 223, 70, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558478241692.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558478241692.png",4,"lamp_sketch_age4_cdm_run_v51558478241692.png"
"3846","a lamp_sketch_age4_cdm_run_v51558478594246.png","cdm_run_v51558478594246",11,"a lamp","age4",1558478885086,2019-05-21 22:48:05,2,4.342,0,6.947,0.0328643176020408,"(4, 223, 54, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558478594246.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558478594246.png",4,"lamp_sketch_age4_cdm_run_v51558478594246.png"
"3847","a lamp_sketch_age4_cdm_run_v51558561332470.png","cdm_run_v51558561332470",7,"a lamp","age4",1558561536437,2019-05-22 21:45:36,3,3.974,0,13.919,0.0177176339285714,"(64, 123, 43, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558561332470.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558561332470.png",4,"lamp_sketch_age4_cdm_run_v51558561332470.png"
"3848","a lamp_sketch_age4_cdm_run_v51558725414115.png","cdm_run_v51558725414115",9,"a lamp","age4",1558725672811,2019-05-24 19:21:12,5,19.543,0,30.244,0.102997448979592,"(34, 126, 70, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558725414115.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558725414115.png",4,"lamp_sketch_age4_cdm_run_v51558725414115.png"
"3849","a lamp_sketch_age4_cdm_run_v51558726096809.png","cdm_run_v51558726096809",5,"a lamp","age4",1558726266208,2019-05-24 19:31:06,4,10.061,0,29.865,0.0182756696428571,"(45, 147, 31, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558726096809.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558726096809.png",4,"lamp_sketch_age4_cdm_run_v51558726096809.png"
"3850","a lamp_sketch_age4_cdm_run_v51558735164568.png","cdm_run_v51558735164568",7,"a lamp","age4",1558735316338,2019-05-24 22:01:56,3,2.441,0,12.983,0.0164022640306122,"(87, 189, 43, 139)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558735164568.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558735164568.png",4,"lamp_sketch_age4_cdm_run_v51558735164568.png"
"3851","a lamp_sketch_age4_cdm_run_v51558904361424.png","cdm_run_v51558904361424",8,"a lamp","age4",1558904603640,2019-05-26 21:03:23,3,7.345,0,13.575,0.0358338647959184,"(4, 207, 79, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558904361424.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558904361424.png",4,"lamp_sketch_age4_cdm_run_v51558904361424.png"
"3852","a lamp_sketch_age4_cdm_run_v51558904643111.png","cdm_run_v51558904643111",4,"a lamp","age4",1558904732321,2019-05-26 21:05:32,1,0,0,11.344,0.00627790178571429,"(70, 111, 124, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558904643111.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558904643111.png",4,"lamp_sketch_age4_cdm_run_v51558904643111.png"
"3853","a lamp_sketch_age4_cdm_run_v51558912062464.png","cdm_run_v51558912062464",7,"a lamp","age4",1558912272296,2019-05-26 23:11:12,4,10.37,0,16.048,0.0379862882653061,"(22, 189, 75, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558912062464.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558912062464.png",4,"lamp_sketch_age4_cdm_run_v51558912062464.png"
"3854","a lamp_sketch_age4_cdm_run_v51558914501030.png","cdm_run_v51558914501030",7,"a lamp","age4",1558914682572,2019-05-26 23:51:22,3,2.226,0,10.766,0.0237563775510204,"(10, 166, 66, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558914501030.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558914501030.png",4,"lamp_sketch_age4_cdm_run_v51558914501030.png"
"3855","a lamp_sketch_age4_cdm_run_v51558914810301.png","cdm_run_v51558914810301",7,"a lamp","age4",1558914985408,2019-05-26 23:56:25,3,2.299,0,6.012,0.0194515306122449,"(22, 174, 84, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558914810301.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558914810301.png",4,"lamp_sketch_age4_cdm_run_v51558914810301.png"
"3856","a lamp_sketch_age4_cdm_run_v51558979306221.png","cdm_run_v51558979306221",6,"a lamp","age4",1558979577827,2019-05-27 17:52:57,9,7.036,0,10.086,0.0345184948979592,"(10, 166, 46, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558979306221.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558979306221.png",4,"lamp_sketch_age4_cdm_run_v51558979306221.png"
"3857","a lamp_sketch_age4_cdm_run_v51558987681712.png","cdm_run_v51558987681712",11,"a lamp","age4",1558987958782,2019-05-27 20:12:38,3,4.118,0,6.485,0.0226203762755102,"(30, 223, 15, 118)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558987681712.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558987681712.png",4,"lamp_sketch_age4_cdm_run_v51558987681712.png"
"3858","a lamp_sketch_age4_cdm_run_v51558989084155.png","cdm_run_v51558989084155",8,"a lamp","age4",1558989331090,2019-05-27 20:35:31,4,23.381,0,30.25,0.0238759566326531,"(119, 169, 87, 139)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558989084155.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558989084155.png",4,"lamp_sketch_age4_cdm_run_v51558989084155.png"
"3859","a lamp_sketch_age4_cdm_run_v51558991026676.png","cdm_run_v51558991026676",4,"a lamp","age4",1558991110760,2019-05-27 21:05:10,2,1.584,0,9.217,0.0264469068877551,"(63, 223, 61, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558991026676.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558991026676.png",4,"lamp_sketch_age4_cdm_run_v51558991026676.png"
"3860","a lamp_sketch_age4_cdm_run_v51558994251937.png","cdm_run_v51558994251937",11,"a lamp","age4",1558994617551,2019-05-27 22:03:37,7,14.843,0,17.831,0.00988520408163265,"(106, 217, 133, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558994251937.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558994251937.png",4,"lamp_sketch_age4_cdm_run_v51558994251937.png"
"3861","a lamp_sketch_age4_cdm_run_v51558996348911.png","cdm_run_v51558996348911",5,"a lamp","age4",1558996565863,2019-05-27 22:36:05,2,7.238,0,30.113,0.0290776466836735,"(116, 198, 28, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51558996348911.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51558996348911.png",4,"lamp_sketch_age4_cdm_run_v51558996348911.png"
"3862","a lamp_sketch_age4_cdm_run_v51559066388315.png","cdm_run_v51559066388315",6,"a lamp","age4",1559066489494,2019-05-28 18:01:29,1,0,0,4.806,0.0257892219387755,"(52, 181, 58, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51559066388315.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51559066388315.png",4,"lamp_sketch_age4_cdm_run_v51559066388315.png"
"3863","a lamp_sketch_age4_cdm_run_v51559066630767.png","cdm_run_v51559066630767",6,"a lamp","age4",1559066791667,2019-05-28 18:06:31,8,13.101,0,16.871,0.090999681122449,"(24, 213, 7, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a lamp_sketch_age4_cdm_run_v51559066630767.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a lamp/a lamp_sketch_age4_cdm_run_v51559066630767.png",4,"lamp_sketch_age4_cdm_run_v51559066630767.png"
