"workerid","rating","imageName","category","imNameShort","age","sessionId","correct"
"1824","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510787010922.png","foot","foot_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"1825","A1ZT30BGR3266K","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_10_E1c_1510684833991.png","foot","foot_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1826","A1ZT30BGR3266K","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_6_E1c_1511292286803.png","boat","boat_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"1827","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_10_E1c_1511301807087.png","train","train_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",TRUE
"1828","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_8_E1c_1510787010922.png","car","car_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"1829","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510787010922.png","ice cream","ice cream_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"1830","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_8_E1c_1511293754661.png","car","car_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"1831","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_5_E1c_1511301440421.png","car","car_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",TRUE
"1832","A1ZT30BGR3266K","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510262448790.png","foot","foot_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",TRUE
"1833","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_5_E1c_1510870384576.png","car","car_sketch_5_E1c_1510870384576.png",5,"1510870384576.png",TRUE
"1834","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1510262448790.png","frog","frog_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",FALSE
"1835","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_7_E1c_1511301634355.png","shoe","shoe_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",FALSE
"1836","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_10_E1c_1510684833991.png","flower","flower_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1837","A1ZT30BGR3266K","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_6_E1c_1510783818788.png","couch","couch_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",TRUE
"1838","A1ZT30BGR3266K","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_10_E1c_1511293452162.png","rabbit","rabbit_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"1839","A1ZT30BGR3266K","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_7_E1c_1510870100423.png","phone","phone_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"1840","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_6_E1c_1510783818788.png","phone","phone_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",FALSE
"1841","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_5_E1c_1510258311547.png","couch","couch_sketch_5_E1c_1510258311547.png",5,"1510258311547.png",FALSE
"1842","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_8_E1c_1510254933095.png","carrot","carrot_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",FALSE
"1843","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_10_E1c_1510684833991.png","chair","chair_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1844","A1ZT30BGR3266K","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_7_E1c_1511301634355.png","phone","phone_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",TRUE
"1845","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1510870628731.png","flower","flower_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",TRUE
"1846","A1ZT30BGR3266K","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1511293924452.png","phone","phone_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"1847","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1510690264523.png","frog","frog_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",FALSE
"1848","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_10_E1c_1510783638074.png","car","car_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"1849","A1ZT30BGR3266K","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1510256904834.png","foot","foot_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",TRUE
"1850","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510870628731.png","chair","chair_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",FALSE
"1851","A1ZT30BGR3266K","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_9_E1c_1510686242527.png","boat","boat_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",TRUE
"1852","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511292286803.png","banana","banana_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"1853","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_10_E1c_1510255462419.png","cup","cup_sketch_10_E1c_1510255462419.png",10,"1510255462419.png",FALSE
"1854","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510262448790.png","ice cream","ice cream_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",TRUE
"1855","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_7_E1c_1510783353272.png","car","car_sketch_7_E1c_1510783353272.png",7,"1510783353272.png",TRUE
"1856","A1ZT30BGR3266K","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_10_E1c_1511293452162.png","boat","boat_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"1857","A1ZT30BGR3266K","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_10_E1c_1510684833991.png","rabbit","rabbit_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1858","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1510783818788.png","rabbit","rabbit_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",FALSE
"1859","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_7_E1c_1511301634355.png","carrot","carrot_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",FALSE
"1860","A1ZT30BGR3266K","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1511293092153.png","rabbit","rabbit_sketch_6_E1c_1511293092153.png",6,"1511293092153.png",TRUE
"1861","A1ZT30BGR3266K","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1510870628731.png","couch","couch_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",FALSE
"1862","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_6_E1c_1510700570912.png","flower","flower_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",TRUE
"1863","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1511292658766.png","flower","flower_sketch_8_E1c_1511292658766.png",8,"1511292658766.png",TRUE
"1864","A1ZT30BGR3266K","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_4_E1c_1510263067113.png","car","car_sketch_4_E1c_1510263067113.png",4,"1510263067113.png",FALSE
"1865","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_5_E1c_1510253748384.png","boat","boat_sketch_5_E1c_1510253748384.png",5,"1510253748384.png",FALSE
"1866","A1ZT30BGR3266K","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_7_E1c_1511301634355.png","cup","cup_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",FALSE
"1867","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_5_E1c_1510786719020.png","flower","flower_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"1868","A1ZT30BGR3266K","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_7_E1c_1510783353272.png","phone","phone_sketch_7_E1c_1510783353272.png",7,"1510783353272.png",TRUE
"1869","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_8_E1c_1511300355318.png","cup","cup_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"1870","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_4_E1c_1510268275436.png","train","train_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"1871","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1511300355318.png","couch","couch_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"1872","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_4_E1c_1510691847400.png","banana","banana_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"1873","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1511301440421.png","foot","foot_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",FALSE
"1874","A1ZT30BGR3266K","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_7_E1c_1510870100423.png","cat","cat_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"1875","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_6_E1c_1511292286803.png","shoe","shoe_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",FALSE
"1876","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_5_E1c_1510256904834.png","frog","frog_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"1877","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1510690510319.png","train","train_sketch_6_E1c_1510690510319.png",6,"1510690510319.png",TRUE
"1878","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1510782034963.png","banana","banana_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"1879","A1ZT30BGR3266K","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_8_E1c_1511293924452.png","cup","cup_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"1880","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_8_E1c_1510254933095.png","banana","banana_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"1881","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_9_E1c_1510686242527.png","banana","banana_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",TRUE
"1882","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_10_E1c_1510255462419.png","frog","frog_sketch_10_E1c_1510255462419.png",10,"1510255462419.png",FALSE
"1883","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_4_E1c_1510691847400.png","cup","cup_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"1884","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_5_E1c_1510786719020.png","banana","banana_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"1885","A1ZT30BGR3266K","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_5_E1c_1510786719020.png","cat","cat_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"1886","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_10_E1c_1511301807087.png","couch","couch_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",FALSE
"1887","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_5_E1c_1511301440421.png","chair","chair_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",TRUE
"1888","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_6_E1c_1510783818788.png","chair","chair_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",TRUE
"1889","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_9_E1c_1510689458884.png","train","train_sketch_9_E1c_1510689458884.png",9,"1510689458884.png",TRUE
"1890","A1ZT30BGR3266K","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510690264523.png","cat","cat_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"1891","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_7_E1c_1510870100423.png","ice cream","ice cream_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"1892","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1510783818788.png","train","train_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",TRUE
"1893","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510253415559.png","car","car_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",TRUE
"1894","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_7_E1c_1511301009480.png","car","car_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",FALSE
"1895","A1ZT30BGR3266K","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1511293924452.png","boat","boat_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"1896","A1ZT30BGR3266K","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_5_E1c_1510786719020.png","shoe","shoe_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"1897","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1510787010922.png","rabbit","rabbit_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"1898","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1511293754661.png","flower","flower_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"1899","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_5_E1c_1510786719020.png","car","car_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"1900","A1ZT30BGR3266K","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_10_E1c_1511293452162.png","cat","cat_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"1901","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_10_E1c_1510684833991.png","train","train_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1902","A1ZT30BGR3266K","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_5_E1c_1510786719020.png","carrot","carrot_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"1903","A1ZT30BGR3266K","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_7_E1c_1510870100423.png","carrot","carrot_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"1904","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_5_E1c_1510786719020.png","chair","chair_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"1905","A1ZT30BGR3266K","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510254933095.png","foot","foot_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"1906","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1511293754661.png","ice cream","ice cream_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"1907","A1ZT30BGR3266K","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_9_E1c_1510686242527.png","carrot","carrot_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",TRUE
"1908","A1ZT30BGR3266K","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1510787010922.png","frog","frog_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"1909","A1ZT30BGR3266K","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510782034963.png","car","car_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"1910","A1ZT30BGR3266K","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1511292286803.png","rabbit","rabbit_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"1911","A1ZT30BGR3266K","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_5_E1c_1511301440421.png","ice cream","ice cream_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",TRUE
"1912","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_6_E1c_1510690510319.png","chair","chair_sketch_6_E1c_1510690510319.png",6,"1510690510319.png",FALSE
"1913","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_7_E1c_1511301009480.png","banana","banana_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",TRUE
"1914","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1511293924452.png","chair","chair_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"1915","A1ZT30BGR3266K","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510254933095.png","cat","cat_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"1916","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_4_E1c_1510263067113.png","carrot","carrot_sketch_4_E1c_1510263067113.png",4,"1510263067113.png",FALSE
"1917","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_10_E1c_1510255462419.png","shoe","shoe_sketch_10_E1c_1510255462419.png",10,"1510255462419.png",FALSE
"1918","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511292022297.png","banana","banana_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",TRUE
"1919","A1ZT30BGR3266K","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_6_E1c_1510782034963.png","foot","foot_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"1920","A1ZT30BGR3266K","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_10_E1c_1510684833991.png","couch","couch_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"1921","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_4_E1c_1510268275436.png","carrot","carrot_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"1922","A1ZT30BGR3266K","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_9_E1c_1510689458884.png","cup","cup_sketch_9_E1c_1510689458884.png",9,"1510689458884.png",TRUE
"1923","A1ZT30BGR3266K","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_5_E1c_1510256904834.png","shoe","shoe_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",TRUE
"1924","A1ZT30BGR3266K","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_7_E1c_1510870100423.png","train","train_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"1925","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_5_E1c_1510870384576.png","chair","chair_sketch_5_E1c_1510870384576.png",5,"1510870384576.png",TRUE
"1926","A1ZT30BGR3266K","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_10_E1c_1511293452162.png","frog","frog_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"1927","A1ZT30BGR3266K","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_6_E1c_1510782034963.png","frog","frog_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"1928","A1ZT30BGR3266K","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_10_E1c_1511301807087.png","chair","chair_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",TRUE
"1929","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_4_E1c_1510252568116.png","phone","phone_sketch_4_E1c_1510252568116.png",4,"1510252568116.png",FALSE
"1930","A1ZT30BGR3266K","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_4_E1c_1510268275436.png","chair","chair_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"1931","A1ZT30BGR3266K","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_10_E1c_1510783638074.png","flower","flower_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"1932","A1ZT30BGR3266K","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_7_E1c_1510263944688.png","frog","frog_sketch_7_E1c_1510263944688.png",7,"1510263944688.png",TRUE
"1933","A1ZT30BGR3266K","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_8_E1c_1511293754661.png","carrot","carrot_sketch_8_E1c_1511293754661.png",8,"1511293754661.png",TRUE
"1934","A1ZT30BGR3266K","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1511293924452.png","rabbit","rabbit_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"1935","A1ZT30BGR3266K","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_10_E1c_1511293452162.png","banana","banana_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
