,sessionID,age,tracing_item,f1_score
1243,v31526413722391,2,this circle,0.06258322237017311
1244,v31526414368321,2,this circle,0.1303538175046555
1245,v31526491920836,2,this circle,0.07253886010362695
1246,v31526492679058,2,this circle,0.1370592149035263
1247,v31526493024418,2,this circle,0.11164713990351481
1248,v31526493522883,2,this circle,0.03525423728813559
1249,v31526497092100,2,this circle,0.028073572120038724
1250,v31526498176971,2,this circle,0.18417462482946795
1251,v31526498731343,2,this circle,0.05798816568047337
1252,v31526504221167,2,this circle,0.06827586206896552
1253,v31526510518453,2,this circle,0.02945736434108527
1254,v31526581002319,2,this circle,0.14675052410901468
1255,v31526584027584,2,this circle,0.17623188405797102
1256,v31526584275728,2,this circle,0.009689922480620155
1257,v31526584514437,2,this circle,0.05063291139240506
1258,v31526585288203,2,this circle,0.0
1259,v31526585403449,2,this circle,0.0
1260,v31526594227071,2,this circle,0.036656891495601175
1261,v31526600614970,2,this circle,0.061952861952861954
1262,v31526680185143,2,this circle,0.06437898572730033
1263,v31526680929665,2,this circle,0.034358047016274866
1264,v31526752420466,2,this circle,0.06347062795408508
1265,v31526753329532,2,this circle,0.025169409486931266
1266,v31526764026630,2,this circle,0.052631578947368425
1267,v31526767678558,2,this circle,0.07686274509803923
1268,v31527010738007,2,this circle,0.08388941849380363
1269,v31525893768237,3,this circle,0.041836141778036025
1270,v31525901714819,3,this circle,0.03809523809523809
1271,v31525904067360,3,this circle,0.03248730964467005
1272,v31525978723767,3,this circle,0.11377655928718301
1273,v31525992411710,3,this circle,0.09237228831350593
1274,v31525992682386,3,this circle,0.21016005567153792
1275,v31526078151101,3,this circle,0.12934631432545202
1276,v31526078606222,3,this circle,0.05219985085756899
1277,v31526148565492,3,this circle,0.018384766907419567
1278,v31526154337782,3,this circle,0.0
1279,v31526154627196,3,this circle,0.03796376186367558
1280,v31526154829898,3,this circle,0.12139011257953988
1281,v31526245726886,3,this circle,0.10785619174434087
1282,v31526253202063,3,this circle,0.06896551724137931
1283,v31526412933917,3,this circle,0.1903435468895079
1284,v31526415298029,3,this circle,0.07202680067001675
1285,v31526423557040,3,this circle,0.12243150684931507
1286,v31526424268311,3,this circle,0.017676767676767676
1287,v31526495821185,3,this circle,0.1252371916508539
1288,v31526500472039,3,this circle,0.1251840942562592
1289,v31526501614452,3,this circle,0.1819505094614265
1290,v31526501890472,3,this circle,0.13876967095851214
1291,v31526502079646,3,this circle,0.053975200583515674
1292,v31526502817047,3,this circle,0.16805555555555554
1293,v31526503729609,3,this circle,0.04389574759945131
1294,v31526503860486,3,this circle,0.08272992093216813
1295,v31526507684003,3,this circle,0.43315508021390375
1296,v31526509143887,3,this circle,0.0
1297,v31526583537981,3,this circle,0.019047619047619046
1298,v31526588694293,3,this circle,0.01983880967141971
1299,v31526589361603,3,this circle,0.11793372319688109
1300,v31526590708297,3,this circle,0.018880647336480108
1301,v31526593921790,3,this circle,0.03186097031136857
1302,v31526598587970,3,this circle,0.02913752913752914
1303,v31526599186312,3,this circle,0.010282776349614397
1304,v31526671777923,3,this circle,0.21106821106821105
1305,v31526677237307,3,this circle,0.06351263771872975
1306,v31526681102427,3,this circle,0.07535121328224777
1307,v31526757398790,3,this circle,0.0
1308,v31526758896291,3,this circle,0.2540106951871658
1309,v31526760363848,3,this circle,0.07739307535641547
1310,v31526762829294,3,this circle,0.1375438596491228
1311,v31526763016973,3,this circle,0.08346883468834687
1312,v31526765931739,3,this circle,0.0
1313,v31526766939394,3,this circle,0.0
1314,v31527015391114,3,this circle,0.0
1315,v31527015704037,3,this circle,0.04447268106734435
1316,v31525899254114,4,this circle,0.08159203980099503
1317,v31525908206117,4,this circle,0.0
1318,v31525908387543,4,this circle,0.22251655629139075
1319,v31525975379407,4,this circle,0.18387553041018384
1320,v31525984464310,4,this circle,0.06437768240343347
1321,v31526065527149,4,this circle,0.12552301255230125
1322,v31526073488506,4,this circle,0.11756664388243336
1323,v31526078928446,4,this circle,0.17049666419570053
1324,v31526144135278,4,this circle,0.028800000000000003
1325,v31526162026170,4,this circle,0.0356906807666887
1326,v31526166383560,4,this circle,0.06469989827060021
1327,v31526166579282,4,this circle,0.13533834586466165
1328,v31526167651102,4,this circle,0.2967741935483871
1329,v31526230799543,4,this circle,0.08113329040566644
1330,v31526239192649,4,this circle,0.0975609756097561
1331,v31526250064091,4,this circle,0.0
1332,v31526417227846,4,this circle,0.19490999379267532
1333,v31526497714288,4,this circle,0.04038893044128646
1334,v31526506824890,4,this circle,0.056827150749802685
1335,v31526507469435,4,this circle,0.05507474429583006
1336,v31526507850752,4,this circle,0.08265051656572853
1337,v31526507939966,4,this circle,0.04790419161676647
1338,v31526583071756,4,this circle,0.10914245216158751
1339,v31526592878172,4,this circle,0.0
1340,v31526673903441,4,this circle,0.05718370264474625
1341,v31526675307830,4,this circle,0.1485797523670794
1342,v31526761507026,4,this circle,0.07946278679350867
1343,v31526763408835,4,this circle,0.1771217712177122
1344,v31526763707135,4,this circle,0.09946236559139784
1345,v31526765744803,4,this circle,0.029097963142580018
1346,v31527009966236,4,this circle,0.12464124641246413
1347,v31527014921221,4,this circle,0.036910457963089546
1348,v31527016330371,4,this circle,0.1272984441301273
1349,v31525893976840,5,this circle,0.0407055630936228
1350,v31525976865876,5,this circle,0.029186935371785964
1351,v31526072349961,5,this circle,0.04013377926421405
1352,v31526072947360,5,this circle,0.2305456893768163
1353,v31526157427450,5,this circle,0.1390374331550802
1354,v31526158807742,5,this circle,0.04606240713224368
1355,v31526254092272,5,this circle,0.26578560939794416
1356,v31526254628791,5,this circle,0.0786598689002185
1357,v31526254866517,5,this circle,0.11960558330131899
1358,v31526418564273,5,this circle,0.07158509861212564
1359,v31526420267473,5,this circle,0.10608020698576973
1360,v31526420360572,5,this circle,0.27358490566037735
1361,v31526492191665,5,this circle,0.0625
1362,v31526499554039,5,this circle,0.09410112359550561
1363,v31526581704526,5,this circle,0.03566333808844508
1364,v31526594287690,5,this circle,0.15650969529085873
1365,v31526674232751,5,this circle,0.13174603174603175
1366,v31526681463221,5,this circle,0.09076682316118936
1367,v31526756687249,5,this circle,0.04489164086687306
1368,v31526762362068,5,this circle,0.03172314347512617
1369,v31526766142852,5,this circle,0.056100981767180924
1370,v31526766453659,5,this circle,0.23960535588442566
1371,v31526766708947,5,this circle,0.07814761215629523
1372,v31525887854758,6,this circle,0.01949025487256372
1373,v31525891955621,6,this circle,0.1496325985303941
1374,v31525893072119,6,this circle,0.058212058212058215
1375,v31525893423612,6,this circle,0.0
1376,v31525895728803,6,this circle,0.15177304964539007
1377,v31525974358965,6,this circle,0.13973799126637557
1378,v31525976032935,6,this circle,0.1787345075016308
1379,v31526060998610,6,this circle,0.20740740740740743
1380,v31526061437727,6,this circle,0.0750493745885451
1381,v31526063462438,6,this circle,0.1721664275466284
1382,v31526063950237,6,this circle,0.12978142076502733
1383,v31526157685006,6,this circle,0.15555555555555556
1384,v31526168752022,6,this circle,0.04717655468191565
1385,v31526240601849,6,this circle,0.31341719077568136
1386,v31526251554792,6,this circle,0.16653934300993126
1387,v31526251955281,6,this circle,0.09324566646742379
1388,v31526409936551,6,this circle,0.12951807228915663
1389,v31526506411620,6,this circle,0.13556851311953352
1390,v31526581096926,6,this circle,0.04664723032069971
1391,v31526583769672,6,this circle,0.0
1392,v31526583886859,6,this circle,0.0
1393,v31526665223948,6,this circle,0.052545155993431854
1394,v31526665751276,6,this circle,0.06465833945628215
1395,v31526666150080,6,this circle,0.24784625579854208
1396,v31526669362249,6,this circle,0.29192982456140354
1397,v31526759675535,6,this circle,0.07648725212464591
1398,v31526060310716,7,this circle,0.2513888888888889
1399,v31526060708396,7,this circle,0.22835820895522388
1400,v31526061799166,7,this circle,0.24999999999999994
1401,v31526061874268,7,this circle,0.03278688524590164
1402,v31526061922561,7,this circle,0.11678832116788321
1403,v31526064139398,7,this circle,0.43291839557399725
1404,v31526064497532,7,this circle,0.18899858956276447
1405,v31526064586872,7,this circle,0.08333333333333334
1406,v31526064719488,7,this circle,0.25186188219363576
1407,v31526074098901,7,this circle,0.08832369942196532
1408,v31526244386384,7,this circle,0.05539772727272728
1409,v31526252692974,7,this circle,0.24432576769025366
1410,v31526417564997,7,this circle,0.053534660260809885
1411,v31526508668316,7,this circle,0.012077294685990336
1412,v31526598717979,7,this circle,0.1656050955414013
1413,v31526598908203,7,this circle,0.22085048010973937
1414,v31526768532130,7,this circle,0.1845574387947269
1415,v31526074471797,8,this circle,0.22063037249283665
1416,v31526148649096,8,this circle,0.07212205270457697
1417,v31526148748919,8,this circle,0.1639803784162579
1418,v31526150370058,8,this circle,0.08579465541490859
1419,v31526152868212,8,this circle,0.13997308209959625
1420,v31526163910656,8,this circle,0.04110559886605244
1421,v31526164238357,8,this circle,0.30071942446043165
1422,v31526253016255,8,this circle,0.18466120625465374
1423,v31526413939938,8,this circle,0.34528875379939217
1424,v31526422835385,8,this circle,0.021164021164021163
1425,v31526666895291,8,this circle,0.19185645272601792
1426,v31525993726883,9,this circle,0.04444444444444443
1427,v31526155956525,9,this circle,0.25777777777777783
1428,v31526247467722,9,this circle,0.12404181184668989
1429,v31526252261677,9,this circle,0.30769230769230776
1430,v31526253458184,9,this circle,0.12406271301976822
1431,v31526593619763,9,this circle,0.1694687289845326
1432,v31526757005823,9,this circle,0.005046257359125316
