"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","version","fullPath","age_numeric","fileNameShortNew"
"3895","a mushroom_sketch_age3_cdm_run_v71572996697141.png","cdm_run_v71572996697141",8,"a mushroom","age3",1572996929468,2019-11-05 23:35:29,1,0,0,6.88,0.0191326530612245,"(58, 168, 57, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71572996697141.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71572996697141.png",3,"mushroom_sketch_age3_cdm_run_v71572996697141.png"
"3896","a mushroom_sketch_age3_cdm_run_v71572997034521.png","cdm_run_v71572997034521",9,"a mushroom","age3",1572997235273,2019-11-05 23:40:35,1,0,0,9.952,0.0148676658163265,"(61, 165, 70, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71572997034521.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71572997034521.png",3,"mushroom_sketch_age3_cdm_run_v71572997034521.png"
"3897","a mushroom_sketch_age3_cdm_run_v71573077041820.png","cdm_run_v71573077041820",9,"a mushroom","age3",1573077281992,2019-11-06 21:54:41,4,1.811,0,11.09,0.0313895089285714,"(9, 204, 55, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573077041820.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573077041820.png",3,"mushroom_sketch_age3_cdm_run_v71573077041820.png"
"3898","a mushroom_sketch_age3_cdm_run_v71573082587040.png","cdm_run_v71573082587040",10,"a mushroom","age3",1573082979650,2019-11-06 23:29:39,9,8.23,0,23.886,0.0319874043367347,"(16, 199, 18, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573082587040.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573082587040.png",3,"mushroom_sketch_age3_cdm_run_v71573082587040.png"
"3899","a mushroom_sketch_age3_cdm_run_v71573157041119.png","cdm_run_v71573157041119",4,"a mushroom","age3",1573157505340,2019-11-07 20:11:45,3,11.942,0,20.559,0.0401586415816327,"(3, 223, 7, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573157041119.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573157041119.png",3,"mushroom_sketch_age3_cdm_run_v71573157041119.png"
"3900","a mushroom_sketch_age3_cdm_run_v71573239103680.png","cdm_run_v71573239103680",5,"a mushroom","age3",1573239222898,2019-11-08 18:53:42,1,0,0,6.178,0.0214445153061224,"(64, 193, 0, 101)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573239103680.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573239103680.png",3,"mushroom_sketch_age3_cdm_run_v71573239103680.png"
"3901","a mushroom_sketch_age3_cdm_run_v71573243782130.png","cdm_run_v71573243782130",11,"a mushroom","age3",1573244016240,2019-11-08 20:13:36,1,0,0,2.535,0.0484095982142857,"(82, 217, 48, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573243782130.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573243782130.png",3,"mushroom_sketch_age3_cdm_run_v71573243782130.png"
"3902","a mushroom_sketch_age3_cdm_run_v71573250198734.png","cdm_run_v71573250198734",8,"a mushroom","age3",1573250445569,2019-11-08 22:00:45,5,4.731,0,17.843,0.0205078125,"(66, 183, 37, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573250198734.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573250198734.png",3,"mushroom_sketch_age3_cdm_run_v71573250198734.png"
"3903","a mushroom_sketch_age3_cdm_run_v71573255519126.png","cdm_run_v71573255519126",9,"a mushroom","age3",1573255802113,2019-11-08 23:30:02,6,7.983,0,15.505,0.0322863520408163,"(33, 132, 36, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573255519126.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573255519126.png",3,"mushroom_sketch_age3_cdm_run_v71573255519126.png"
"3904","a mushroom_sketch_age3_cdm_run_v71573329341187.png","cdm_run_v71573329341187",4,"a mushroom","age3",1573329468251,2019-11-09 19:57:48,1,0,0,13.118,0.0298748405612245,"(79, 207, 1, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573329341187.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573329341187.png",3,"mushroom_sketch_age3_cdm_run_v71573329341187.png"
"3905","a mushroom_sketch_age3_cdm_run_v71573335882505.png","cdm_run_v71573335882505",7,"a mushroom","age3",1573336084062,2019-11-09 21:48:04,5,4.942,0,10.377,0.0354751275510204,"(48, 202, 27, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573335882505.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573335882505.png",3,"mushroom_sketch_age3_cdm_run_v71573335882505.png"
"3906","a mushroom_sketch_age3_cdm_run_v71573340520515.png","cdm_run_v71573340520515",9,"a mushroom","age3",1573340731241,2019-11-09 23:05:31,2,4.191,0,8.514,0.0272839604591837,"(6, 223, 75, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573340520515.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573340520515.png",3,"mushroom_sketch_age3_cdm_run_v71573340520515.png"
"3907","a mushroom_sketch_age3_cdm_run_v71573416707881.png","cdm_run_v71573416707881",9,"a mushroom","age3",1573417026762,2019-11-10 20:17:06,8,9.557,0,13.865,0.0222417091836735,"(0, 171, 79, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573416707881.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573416707881.png",3,"mushroom_sketch_age3_cdm_run_v71573416707881.png"
"3908","a mushroom_sketch_age3_cdm_run_v71573420166298.png","cdm_run_v71573420166298",5,"a mushroom","age3",1573420368266,2019-11-10 21:12:48,1,0,0,14.234,0.0274035395408163,"(18, 184, 39, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573420166298.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573420166298.png",3,"mushroom_sketch_age3_cdm_run_v71573420166298.png"
"3909","a mushroom_sketch_age3_cdm_run_v71573423953685.png","cdm_run_v71573423953685",4,"a mushroom","age3",1573424029357,2019-11-10 22:13:49,1,0,0,6.031,0.0287986288265306,"(4, 181, 31, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573423953685.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573423953685.png",3,"mushroom_sketch_age3_cdm_run_v71573423953685.png"
"3910","a mushroom_sketch_age3_cdm_run_v71573426897384.png","cdm_run_v71573426897384",6,"a mushroom","age3",1573427004098,2019-11-10 23:03:24,2,1.07,0,3.361,0.0196508290816327,"(51, 165, 48, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573426897384.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573426897384.png",3,"mushroom_sketch_age3_cdm_run_v71573426897384.png"
"3911","a mushroom_sketch_age3_cdm_run_v71573429314673.png","cdm_run_v71573429314673",9,"a mushroom","age3",1573429615829,2019-11-10 23:46:55,1,0,0,10.67,0.021125637755102,"(0, 153, 70, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573429314673.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573429314673.png",3,"mushroom_sketch_age3_cdm_run_v71573429314673.png"
"3912","a mushroom_sketch_age3_cdm_run_v71573502561783.png","cdm_run_v71573502561783",9,"a mushroom","age3",1573502974691,2019-11-11 20:09:34,4,6.906,0,25.993,0.0162627551020408,"(12, 124, 66, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573502561783.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573502561783.png",3,"mushroom_sketch_age3_cdm_run_v71573502561783.png"
"3913","a mushroom_sketch_age3_cdm_run_v71573503076287.png","cdm_run_v71573503076287",10,"a mushroom","age3",1573503492095,2019-11-11 20:18:12,10,15.228,0,23.699,0.0487882653061225,"(16, 223, 82, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573503076287.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573503076287.png",3,"mushroom_sketch_age3_cdm_run_v71573503076287.png"
"3914","a mushroom_sketch_age3_cdm_run_v71573505400021.png","cdm_run_v71573505400021",5,"a mushroom","age3",1573505503003,2019-11-11 20:51:43,15,23.081,0,30.245,0.184470663265306,"(1, 223, 12, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573505400021.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573505400021.png",3,"mushroom_sketch_age3_cdm_run_v71573505400021.png"
"3915","a mushroom_sketch_age3_cdm_run_v71573600264871.png","cdm_run_v71573600264871",11,"a mushroom","age3",1573600517371,2019-11-12 23:15:17,5,5.035,0,9.504,0.103874362244898,"(58, 195, 27, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573600264871.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573600264871.png",3,"mushroom_sketch_age3_cdm_run_v71573600264871.png"
"3916","a mushroom_sketch_age3_cdm_run_v71573671819332.png","cdm_run_v71573671819332",6,"a mushroom","age3",1573672033566,2019-11-13 19:07:13,4,2.962,0,12.959,0.0284398915816327,"(25, 157, 28, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573671819332.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573671819332.png",3,"mushroom_sketch_age3_cdm_run_v71573671819332.png"
"3917","a mushroom_sketch_age3_cdm_run_v71573675647513.png","cdm_run_v71573675647513",5,"a mushroom","age3",1573675800315,2019-11-13 20:10:00,4,7.878,0,14.22,0.029296875,"(0, 181, 46, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573675647513.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573675647513.png",3,"mushroom_sketch_age3_cdm_run_v71573675647513.png"
"3918","a mushroom_sketch_age3_cdm_run_v71573687826456.png","cdm_run_v71573687826456",7,"a mushroom","age3",1573688002331,2019-11-13 23:33:22,1,0,0,5.939,0.0242745535714286,"(15, 181, 73, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573687826456.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573687826456.png",3,"mushroom_sketch_age3_cdm_run_v71573687826456.png"
"3919","a mushroom_sketch_age3_cdm_run_v71573760724613.png","cdm_run_v71573760724613",6,"a mushroom","age3",1573760949046,2019-11-14 19:49:09,15,21.761,0,27.07,0.0068359375,"(93, 159, 76, 114)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573760724613.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573760724613.png",3,"mushroom_sketch_age3_cdm_run_v71573760724613.png"
"3920","a mushroom_sketch_age3_cdm_run_v71573770721356.png","cdm_run_v71573770721356",7,"a mushroom","age3",1573770992232,2019-11-14 22:36:32,13,19.016,0,22.498,0.0795998086734694,"(19, 220, 10, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573770721356.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573770721356.png",3,"mushroom_sketch_age3_cdm_run_v71573770721356.png"
"3921","a mushroom_sketch_age3_cdm_run_v71573853038018.png","cdm_run_v71573853038018",4,"a mushroom","age3",1573853146247,2019-11-15 21:25:46,4,16.781,0,14.519,0.0227399553571429,"(46, 223, 0, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573853038018.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573853038018.png",3,"mushroom_sketch_age3_cdm_run_v71573853038018.png"
"3922","a mushroom_sketch_age3_cdm_run_v71573857759943.png","cdm_run_v71573857759943",7,"a mushroom","age3",1573858018879,2019-11-15 22:46:58,2,3.49,0,13.373,0.030452806122449,"(9, 193, 54, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573857759943.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573857759943.png",3,"mushroom_sketch_age3_cdm_run_v71573857759943.png"
"3923","a mushroom_sketch_age3_cdm_run_v71573933170666.png","cdm_run_v71573933170666",9,"a mushroom","age3",1573933381879,2019-11-16 19:43:01,5,4.862,0,10.576,0.105588329081633,"(24, 223, 6, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573933170666.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573933170666.png",3,"mushroom_sketch_age3_cdm_run_v71573933170666.png"
"3924","a mushroom_sketch_age3_cdm_run_v71573934309876.png","cdm_run_v71573934309876",7,"a mushroom","age3",1573934491005,2019-11-16 20:01:31,3,5.045,0,8.019,0.0258490114795918,"(30, 193, 42, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573934309876.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573934309876.png",3,"mushroom_sketch_age3_cdm_run_v71573934309876.png"
"3925","a mushroom_sketch_age3_cdm_run_v71573944978764.png","cdm_run_v71573944978764",7,"a mushroom","age3",1573945159715,2019-11-16 22:59:19,19,7.372,0,12.697,0.0403180803571429,"(48, 180, 88, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573944978764.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573944978764.png",3,"mushroom_sketch_age3_cdm_run_v71573944978764.png"
"3926","a mushroom_sketch_age3_cdm_run_v71573948086182.png","cdm_run_v71573948086182",10,"a mushroom","age3",1573948323881,2019-11-16 23:52:03,4,3.168,0,5.223,0.0446827168367347,"(9, 223, 45, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573948086182.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573948086182.png",3,"mushroom_sketch_age3_cdm_run_v71573948086182.png"
"3927","a mushroom_sketch_age3_cdm_run_v71573952565806.png","cdm_run_v71573952565806",8,"a mushroom","age3",1573952836984,2019-11-17 01:07:16,1,0,0,18.671,0.0209462691326531,"(96, 186, 152, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71573952565806.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71573952565806.png",3,"mushroom_sketch_age3_cdm_run_v71573952565806.png"
"3928","a mushroom_sketch_age3_cdm_run_v71574035027845.png","cdm_run_v71574035027845",10,"a mushroom","age3",1574035273486,2019-11-18 00:01:13,3,1.913,0,7.738,0.0169802295918367,"(73, 171, 70, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574035027845.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574035027845.png",3,"mushroom_sketch_age3_cdm_run_v71574035027845.png"
"3929","a mushroom_sketch_age3_cdm_run_v71574276496126.png","cdm_run_v71574276496126",5,"a mushroom","age3",1574276684000,2019-11-20 19:04:44,8,13.281,0,21.83,0.0350566007653061,"(49, 210, 6, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574276496126.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574276496126.png",3,"mushroom_sketch_age3_cdm_run_v71574276496126.png"
"3930","a mushroom_sketch_age3_cdm_run_v71574282451466.png","cdm_run_v71574282451466",6,"a mushroom","age3",1574282876276,2019-11-20 20:47:56,3,4.181,0,20.436,0.0216238839285714,"(87, 207, 37, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574282451466.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574282451466.png",3,"mushroom_sketch_age3_cdm_run_v71574282451466.png"
"3931","a mushroom_sketch_age3_cdm_run_v71574285718215.png","cdm_run_v71574285718215",7,"a mushroom","age3",1574286039301,2019-11-20 21:40:39,6,11.468,0,30.171,0.0459781568877551,"(0, 211, 72, 124)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574285718215.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574285718215.png",3,"mushroom_sketch_age3_cdm_run_v71574285718215.png"
"3932","a mushroom_sketch_age3_cdm_run_v71574290056185.png","cdm_run_v71574290056185",4,"a mushroom","age3",1574290182033,2019-11-20 22:49:42,3,2.512,0,12.741,0.0202885841836735,"(63, 199, 37, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574290056185.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574290056185.png",3,"mushroom_sketch_age3_cdm_run_v71574290056185.png"
"3933","a mushroom_sketch_age3_cdm_run_v71574451339083.png","cdm_run_v71574451339083",10,"a mushroom","age3",1574451701922,2019-11-22 19:41:41,2,0.849,0,16.563,0.182716836734694,"(13, 223, 12, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574451339083.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574451339083.png",3,"mushroom_sketch_age3_cdm_run_v71574451339083.png"
"3934","a mushroom_sketch_age3_cdm_run_v71574548263584.png","cdm_run_v71574548263584",11,"a mushroom","age3",1574548611273,2019-11-23 22:36:51,2,4.797,0,13.724,0.017398756377551,"(48, 148, 54, 120)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574548263584.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574548263584.png",3,"mushroom_sketch_age3_cdm_run_v71574548263584.png"
"3935","a mushroom_sketch_age3_cdm_run_v71574631944024.png","cdm_run_v71574631944024",5,"a mushroom","age3",1574632081812,2019-11-24 21:48:01,1,0,0,10.827,0.0185347576530612,"(51, 145, 28, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574631944024.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574631944024.png",3,"mushroom_sketch_age3_cdm_run_v71574631944024.png"
"3936","a mushroom_sketch_age3_cdm_run_v71574634274007.png","cdm_run_v71574634274007",9,"a mushroom","age3",1574634567372,2019-11-24 22:29:27,1,0,0,5.968,0.00599888392857143,"(90, 165, 0, 98)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574634274007.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574634274007.png",3,"mushroom_sketch_age3_cdm_run_v71574634274007.png"
"3937","a mushroom_sketch_age3_cdm_run_v71574639523831.png","cdm_run_v71574639523831",7,"a mushroom","age3",1574639725335,2019-11-24 23:55:25,6,1.931,0,9.629,0.0251514668367347,"(54, 223, 45, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a mushroom_sketch_age3_cdm_run_v71574639523831.png","cdm_run_v7","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v7/sketches_full_dataset/a mushroom/a mushroom_sketch_age3_cdm_run_v71574639523831.png",3,"mushroom_sketch_age3_cdm_run_v71574639523831.png"
