,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration_old,draw_duration_new,trial_duration,mean_intensity,bounding_box,filename,condition,CB,subID,image_name
748,CDM_photodraw_e21547238752953,7,house,age8,1547240617504.0,2019-01-11T21:03:37.504Z,11,10.379,13.191,14.686,0.08400430484693877,"(0, 210, 22, 202)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21547238752953.png,S,1,011119_6,images_photocues/house_1.png
749,CDM_photodraw_e21547238752953,8,cat,age8,1547240643006.0,2019-01-11T21:04:03.006Z,11,15.477,17.324,19.492,0.059072066326530615,"(40, 202, 39, 144)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age8_CDM_photodraw_e21547238752953.png,S,1,011119_6,images_photocues/cat_2.png
750,CDM_photodraw_e21547238752953,9,rectangle,age8,1547240660628.0,2019-01-11T21:04:20.628Z,1,0.0,3.416,5.33,0.02040816326530612,"(51, 186, 43, 99)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/rectangle.png
751,CDM_photodraw_e21547238752953,10,chair,age8,1547240678957.0,2019-01-11T21:04:38.957Z,9,8.344,10.143,12.324,0.047353316326530615,"(54, 220, 18, 141)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/chair_1.png
752,CDM_photodraw_e21547238752953,11,hat,age8,1547240693335.0,2019-01-11T21:04:53.335Z,3,5.623,7.089,8.372,0.03940130739795918,"(28, 145, 39, 181)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/hat_2.png
753,CDM_photodraw_e21547238752953,12,tree,age8,1547240705172.0,2019-01-11T21:05:05.172Z,3,4.003,4.78,5.818,0.06726323341836735,"(0, 223, 3, 160)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/P_tree_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/tree_2.png
754,CDM_photodraw_e21547238752953,13,watch,age8,1547240721433.0,2019-01-11T21:05:21.433Z,10,6.068,7.148,10.255,0.038763552295918366,"(0, 223, 79, 144)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/watch_1.png
755,CDM_photodraw_e21547238752953,14,bike,age8,1547240745412.0,2019-01-11T21:05:45.412Z,11,14.35,15.322,17.953,0.07112962372448979,"(72, 220, 21, 219)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/bike_3.png
756,CDM_photodraw_e21547238752953,15,rabbit,age8,1547240766724.0,2019-01-11T21:06:06.724Z,7,5.309,13.482,15.302,0.05727838010204082,"(13, 162, 15, 174)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/P_rabbit_sketch_age8_CDM_photodraw_e21547238752953.png,P,1,011119_6,images_photocues/rabbit_3.png
757,CDM_photodraw_e21547240775263,0,this square,age6,1547240822237.0,2019-01-11T21:07:02.237Z,2,3.651,3.692,11.618,0.022042410714285716,"(63, 169, 66, 163)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images/square.png
758,CDM_photodraw_e21547240775263,1,this shape,age6,1547240851150.0,2019-01-11T21:07:31.150Z,2,0.821,0.851,24.36,0.035455197704081634,"(7, 202, 43, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images/shape.png
759,CDM_photodraw_e21547240775263,2,rectangle,age6,1547240864487.0,2019-01-11T21:07:44.487Z,1,0.0,5.088,7.33,0.016800860969387755,"(61, 172, 75, 117)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/rectangle.png
760,CDM_photodraw_e21547240775263,3,car,age6,1547240891106.0,2019-01-11T21:08:11.106Z,6,14.554,15.817,20.611,0.03958067602040816,"(52, 171, 36, 169)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/car_2.png
761,CDM_photodraw_e21547240775263,4,airplane,age6,1547240915948.0,2019-01-11T21:08:35.948Z,5,14.362,15.844,18.833,0.039560746173469385,"(93, 207, 34, 213)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/airplane_3.png
762,CDM_photodraw_e21547240775263,5,bird,age6,1547240949623.0,2019-01-11T21:09:09.623Z,15,19.713,21.315,27.669,0.046595982142857144,"(79, 223, 49, 205)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/bird_3.png
763,CDM_photodraw_e21547240775263,6,cat,age6,1547240985791.0,2019-01-11T21:09:45.791Z,10,25.088,26.444,30.16,0.03870376275510204,"(42, 223, 81, 187)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/P_cat_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/cat_2.png
764,CDM_photodraw_e21547240775263,7,house,age6,1547241024467.0,2019-01-11T21:10:24.467Z,4,9.088,12.18,30.152,0.026965082908163265,"(70, 175, 99, 186)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/P_house_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/house_1.png
765,CDM_photodraw_e21547240775263,8,watch,age6,1547241043448.0,2019-01-11T21:10:43.448Z,4,6.027,6.943,9.245,0.03182796556122449,"(10, 156, 70, 138)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age6_CDM_photodraw_e21547240775263.png,P,2,011119_7,images_photocues/watch_2.png
766,CDM_photodraw_e21547240775263,9,triangle,age6,1547241060278.0,2019-01-11T21:11:00.278Z,1,0.0,1.548,4.175,0.012994260204081632,"(57, 139, 58, 127)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,triangle
767,CDM_photodraw_e21547240775263,10,tree,age6,1547241076991.0,2019-01-11T21:11:16.991Z,1,0.0,8.769,10.882,0.03766741071428571,"(16, 180, 69, 177)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/tree_2.png
768,CDM_photodraw_e21547240775263,11,cup,age6,1547241089771.0,2019-01-11T21:11:29.771Z,2,1.849,4.506,6.259,0.01927216198979592,"(85, 148, 66, 172)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/cup_2.png
769,CDM_photodraw_e21547240775263,12,chair,age6,1547241105254.0,2019-01-11T21:11:45.254Z,5,5.159,6.162,8.985,0.01891342474489796,"(73, 187, 54, 126)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/chair_3.png
770,CDM_photodraw_e21547240775263,13,rabbit,age6,1547241126447.0,2019-01-11T21:12:06.447Z,7,11.793,12.943,14.838,0.03691007653061224,"(60, 210, 33, 153)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/S_rabbit_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/rabbit_2.png
771,CDM_photodraw_e21547240775263,14,bike,age6,1547241143102.0,2019-01-11T21:12:23.102Z,6,7.7,8.599,11.16,0.031349649234693876,"(40, 144, 34, 172)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/S_bike_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/bike_1.png
772,CDM_photodraw_e21547240775263,15,hat,age6,1547241157212.0,2019-01-11T21:12:37.212Z,4,4.77,6.812,8.301,0.03481744260204082,"(39, 180, 43, 132)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21547240775263.png,S,2,011119_7,images_photocues/hat_2.png
773,CDM_photodraw_e21547241159990,0,this square,age4,1547241766023.0,2019-01-11T21:22:46.023Z,1,0.0,4.38,12.916,0.020846619897959183,"(58, 160, 69, 163)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images/square.png
774,CDM_photodraw_e21547241159990,1,this shape,age4,1547241791730.0,2019-01-11T21:23:11.730Z,1,0.0,18.145,21.145,0.035813934948979595,"(1, 204, 43, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images/shape.png
775,CDM_photodraw_e21547241159990,2,rectangle,age4,1547241819874.0,2019-01-11T21:23:39.874Z,1,0.0,9.87,21.311,0.01700015943877551,"(22, 126, 58, 154)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/S_rectangle_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,rectangle
776,CDM_photodraw_e21547241159990,3,cup,age4,1547241838493.0,2019-01-11T21:23:58.493Z,1,0.0,6.354,12.086,0.01038345025510204,"(58, 135, 51, 99)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/cup_3.png
777,CDM_photodraw_e21547241159990,4,chair,age4,1547241862775.0,2019-01-11T21:24:22.775Z,12,12.337,13.358,17.803,0.04856903698979592,"(7, 171, 24, 172)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/chair_2.png
778,CDM_photodraw_e21547241159990,5,watch,age4,1547241880264.0,2019-01-11T21:24:40.264Z,5,4.277,6.129,11.83,0.025370695153061226,"(60, 130, 7, 171)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/S_watch_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/watch_1.png
779,CDM_photodraw_e21547241159990,6,tree,age4,1547241908025.0,2019-01-11T21:25:08.025Z,12,16.187,19.128,21.928,0.0936702806122449,"(36, 178, 28, 154)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/tree_3.png
780,CDM_photodraw_e21547241159990,7,house,age4,1547241941983.0,2019-01-11T21:25:41.983Z,4,21.496,23.286,27.53,0.06154336734693878,"(19, 222, 13, 204)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/house_1.png
781,CDM_photodraw_e21547241159990,8,cat,age4,1547241972343.0,2019-01-11T21:26:12.343Z,13,19.936,21.364,24.346,0.04896763392857143,"(64, 190, 18, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age4_CDM_photodraw_e21547241159990.png,S,1,011119_8,images_photocues/cat_2.png
782,CDM_photodraw_e21547241159990,9,triangle,age4,1547241994681.0,2019-01-11T21:26:34.681Z,3,4.845,6.682,10.015,0.01634247448979592,"(61, 151, 36, 142)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/P_triangle_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/triangle.png
783,CDM_photodraw_e21547241159990,10,bird,age4,1547242024326.0,2019-01-11T21:27:04.326Z,9,18.363,18.828,23.637,0.041493941326530615,"(75, 181, 34, 211)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/bird_1.png
784,CDM_photodraw_e21547241159990,11,car,age4,1547242060464.0,2019-01-11T21:27:40.464Z,8,21.928,22.983,30.13,0.053810586734693876,"(31, 198, 3, 189)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/car_1.png
785,CDM_photodraw_e21547241159990,12,hat,age4,1547242089347.0,2019-01-11T21:28:09.347Z,8,16.347,17.453,20.346,0.06443319515306123,"(19, 181, 28, 171)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/hat_3.png
786,CDM_photodraw_e21547241159990,13,bike,age4,1547242117050.0,2019-01-11T21:28:37.050Z,7,17.344,18.475,21.68,0.04360650510204082,"(34, 162, 78, 195)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/bike_3.png
787,CDM_photodraw_e21547241159990,14,rabbit,age4,1547242152612.0,2019-01-11T21:29:12.612Z,13,23.377,25.916,29.555,0.08677455357142858,"(37, 198, 27, 193)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/P_rabbit_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/rabbit_1.png
788,CDM_photodraw_e21547241159990,15,airplane,age4,1547242179449.0,2019-01-11T21:29:39.449Z,13,15.026,15.825,20.83,0.06642617984693877,"(27, 177, 9, 205)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age4_CDM_photodraw_e21547241159990.png,P,1,011119_8,images_photocues/airplane_1.png
789,CDM_photodraw_e21547242197593,0,this square,age4,1547242246630.0,2019-01-11T21:30:46.630Z,1,0.0,7.869,15.444,0.022221779336734693,"(60, 162, 58, 166)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images/square.png
790,CDM_photodraw_e21547242197593,1,this shape,age4,1547242267347.0,2019-01-11T21:31:07.347Z,1,0.0,11.861,16.14,0.03537547831632653,"(9, 204, 43, 150)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images/shape.png
791,CDM_photodraw_e21547242197593,2,rectangle,age4,1547242280237.0,2019-01-11T21:31:20.237Z,1,0.0,4.074,6.879,0.01735889668367347,"(69, 136, 19, 127)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/rectangle.png
792,CDM_photodraw_e21547242197593,3,rabbit,age4,1547242293018.0,2019-01-11T21:31:33.018Z,4,3.825,4.419,6.776,0.026965082908163265,"(61, 141, 42, 127)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/P_rabbit_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/rabbit_1.png
793,CDM_photodraw_e21547242197593,4,car,age4,1547242316531.0,2019-01-11T21:31:56.531Z,6,14.96,16.131,17.507,0.0686782525510204,"(12, 190, 6, 190)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/P_car_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/car_1.png
794,CDM_photodraw_e21547242197593,5,airplane,age4,1547242341780.0,2019-01-11T21:32:21.780Z,7,16.242,17.297,19.242,0.0771484375,"(4, 159, 28, 223)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/P_airplane_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/airplane_3.png
795,CDM_photodraw_e21547242197593,6,bird,age4,1547242365146.0,2019-01-11T21:32:45.146Z,10,12.816,14.755,17.359,0.017777423469387755,"(81, 157, 0, 135)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/P_bird_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/bird_3.png
796,CDM_photodraw_e21547242197593,7,watch,age4,1547242392609.0,2019-01-11T21:33:12.609Z,7,17.462,18.659,21.455,0.08217075892857142,"(3, 189, 12, 184)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/P_watch_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/watch_2.png
797,CDM_photodraw_e21547242197593,8,cat,age4,1547242415622.0,2019-01-11T21:33:35.622Z,5,8.2,9.639,17.005,0.03509646045918367,"(25, 145, 3, 108)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/P_cat_sketch_age4_CDM_photodraw_e21547242197593.png,P,2,011119_9,images_photocues/cat_1.png
798,CDM_photodraw_e21547242197593,9,triangle,age4,1547242438538.0,2019-01-11T21:33:58.538Z,1,0.0,3.761,10.273,0.021105707908163265,"(37, 138, 40, 181)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,triangle
799,CDM_photodraw_e21547242197593,10,cup,age4,1547242458205.0,2019-01-11T21:34:18.205Z,3,8.545,9.733,13.134,0.021922831632653062,"(31, 133, 39, 114)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cup/S_cup_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/cup_3.png
800,CDM_photodraw_e21547242197593,11,bike,age4,1547242486636.0,2019-01-11T21:34:46.636Z,7,13.636,14.774,22.977,0.05189732142857143,"(0, 166, 22, 210)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/S_bike_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/bike_1.png
801,CDM_photodraw_e21547242197593,12,tree,age4,1547242513741.0,2019-01-11T21:35:13.741Z,10,15.735,16.875,21.271,0.06493144132653061,"(0, 175, 48, 144)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/S_tree_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/tree_2.png
802,CDM_photodraw_e21547242197593,13,chair,age4,1547242538852.0,2019-01-11T21:35:38.852Z,4,11.652,13.998,18.615,0.09689891581632654,"(0, 205, 13, 198)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/chair/S_chair_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/chair_1.png
803,CDM_photodraw_e21547242197593,14,hat,age4,1547242551077.0,2019-01-11T21:35:51.077Z,1,0.0,4.015,6.417,0.023955676020408163,"(48, 156, 33, 166)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/S_hat_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/hat_3.png
804,CDM_photodraw_e21547242197593,15,house,age4,1547242567912.0,2019-01-11T21:36:07.912Z,1,0.0,3.235,10.375,0.0460578762755102,"(25, 204, 27, 120)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/S_house_sketch_age4_CDM_photodraw_e21547242197593.png,S,2,011119_9,images_photocues/house_3.png
805,CDM_photodraw_e21547242571962,0,this square,age7,1547243156078.0,2019-01-11T21:45:56.078Z,1,0.0,5.787,10.112,0.021464445153061226,"(58, 159, 67, 166)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this square/S_this square_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images/square.png
806,CDM_photodraw_e21547242571962,1,this shape,age7,1547243173316.0,2019-01-11T21:46:13.316Z,1,0.0,9.77,12.671,0.03511639030612245,"(10, 204, 42, 151)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/this shape/S_this shape_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images/shape.png
807,CDM_photodraw_e21547242571962,2,triangle,age7,1547243183850.0,2019-01-11T21:46:23.850Z,1,0.0,1.821,4.046,0.02206234056122449,"(81, 172, 7, 165)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/triangle/S_triangle_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,triangle
808,CDM_photodraw_e21547242571962,3,airplane,age7,1547243204432.0,2019-01-11T21:46:44.432Z,6,8.578,12.005,14.076,0.043247767857142856,"(93, 202, 6, 193)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/airplane/S_airplane_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/airplane_3.png
809,CDM_photodraw_e21547242571962,4,rabbit,age7,1547243229421.0,2019-01-11T21:47:09.421Z,12,15.712,16.223,18.663,0.062001753826530615,"(78, 208, 25, 169)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rabbit/S_rabbit_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/rabbit_3.png
810,CDM_photodraw_e21547242571962,5,bird,age7,1547243261466.0,2019-01-11T21:47:41.466Z,10,22.687,23.793,25.919,0.060427295918367346,"(97, 183, 46, 190)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bird/S_bird_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/bird_2.png
811,CDM_photodraw_e21547242571962,6,watch,age7,1547243282491.0,2019-01-11T21:48:02.491Z,11,12.977,13.439,15.364,0.05681999362244898,"(84, 205, 0, 217)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/watch/S_watch_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/watch_2.png
812,CDM_photodraw_e21547242571962,7,car,age7,1547243300600.0,2019-01-11T21:48:20.600Z,10,10.156,10.516,12.131,0.046177455357142856,"(106, 186, 45, 223)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/car/S_car_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/car_1.png
813,CDM_photodraw_e21547242571962,8,cat,age7,1547243332491.0,2019-01-11T21:48:52.491Z,15,24.153,24.165,25.899,0.08858816964285714,"(51, 223, 12, 202)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/cat/S_cat_sketch_age7_CDM_photodraw_e21547242571962.png,S,1,011119_10,images_photocues/cat_1.png
814,CDM_photodraw_e21547242571962,9,rectangle,age7,1547243350352.0,2019-01-11T21:49:10.352Z,2,2.633,3.218,5.527,0.021205357142857144,"(42, 175, 75, 139)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/rectangle/P_rectangle_sketch_age7_CDM_photodraw_e21547242571962.png,P,1,011119_10,images_photocues/rectangle.png
815,CDM_photodraw_e21547242571962,10,tree,age7,1547243368921.0,2019-01-11T21:49:28.921Z,11,9.701,10.406,12.563,0.04886798469387755,"(31, 169, 31, 166)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21547242571962.png,P,1,011119_10,images_photocues/tree_2.png
816,CDM_photodraw_e21547242571962,11,house,age7,1547243397616.0,2019-01-11T21:49:57.616Z,17,20.238,20.556,22.688,0.07672991071428571,"(78, 196, 15, 210)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/house/P_house_sketch_age7_CDM_photodraw_e21547242571962.png,P,1,011119_10,images_photocues/house_2.png
817,CDM_photodraw_e21547242571962,12,bike,age7,1547243433805.0,2019-01-11T21:50:33.805Z,20,27.897,28.682,30.179,0.08709343112244898,"(52, 177, 25, 213)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/bike/P_bike_sketch_age7_CDM_photodraw_e21547242571962.png,P,1,011119_10,images_photocues/bike_3.png
818,CDM_photodraw_e21547242571962,13,hat,age7,1547243456498.0,2019-01-11T21:50:56.498Z,6,11.869,14.328,16.125,0.05879304846938776,"(82, 190, 52, 189)",/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw2/1_get_sketches/photodraw2_all_sketches/hat/P_hat_sketch_age7_CDM_photodraw_e21547242571962.png,P,1,011119_10,images_photocues/hat_1.png
